,train_loss,eval_loss
0,3.5370086669921874,3.2900440818385075
1,3.3999656677246093,3.1729706212093958
2,3.2339210510253906,2.9907242624383223
3,2.9995203653971356,3.2391293174342106
4,3.293267313639323,3.1800665604440788
5,3.2518707275390626,3.2373709427682975
6,3.368738301595052,3.214756413509971
7,3.26761957804362,2.983806610107422
8,3.0382619222005207,2.9020715010793587
9,2.9153452555338544,2.6522592243395353
10,2.7252525329589843,2.5012690895482113
11,2.5061965942382813,2.3084168685109994
12,2.204728698730469,2.0857493751927425
13,1.9638317108154297,1.8847929302014803
14,1.8052754720052084,1.5649245412726152
15,1.462839380900065,1.4126500581440173
16,1.2519358317057292,1.3496925956324528
17,1.044552993774414,0.9757643247905531
18,0.9042140324910481,0.8237202292994449
19,0.6136400858561198,0.6127111535323294
20,0.44225390752156574,0.388417218860827
21,0.27420317331949867,0.3182072639465332
22,0.1534392515818278,0.2625387844286467
23,0.12136553923288981,0.2096482327109889
24,0.18622538248697917,0.21314658616718493
25,0.16536974906921387,0.21089149776257968
26,0.36380977630615235,0.24520635604858398
27,0.42483835220336913,0.22888775875693873
28,0.5126350402832032,0.342692400279798
29,0.3099393208821615,0.39427641818397924
30,0.43227357864379884,0.3444670376024748
31,0.36876141230265297,0.2791218506662469
32,0.3041862487792969,0.2955538348147744
33,0.27790088653564454,0.31882143020629883
34,0.2060580889383952,0.21583639947991623
35,0.19190462430318198,0.2613282705608167
36,0.19522898991902668,0.3098591754311009
37,0.1339903513590495,0.30198528892115545
38,0.26584366162618,0.3652273981194747
39,0.13849112192789714,0.45204473796643707
40,0.3103130022684733,0.3700292235926578
41,0.32290010452270507,0.38709949192247894
42,0.31453790664672854,0.37524446688200297
43,0.2106906255086263,0.38755544863249125
44,0.21513737042744954,0.3996994871842234
45,0.198059606552124,0.3045751421075118
46,0.18445080121358234,0.2777396754214638
47,0.16717424392700195,0.33175626553987203
48,0.17783743540445965,0.27908157047472504
49,0.19677871068318684,0.25948785480700043
