,train_loss,eval_loss
0,4.477164204915365,3.721154865465666
1,4.553135681152344,3.694675646330181
2,4.493181355794271,3.50689697265625
3,4.2776331583658855,3.4310013620476973
4,4.204434967041015,3.1597822088944283
5,3.7780415852864584,3.0094907660233345
6,3.679179890950521,2.7995153728284334
7,3.3990964253743488,2.518238669947574
8,3.021519978841146,2.342370083457545
9,2.8373341878255207,2.039064507735403
10,2.6330884297688804,1.966792056435033
11,2.335815938313802,1.7757578398052014
12,2.0677631378173826,1.3821299703497636
13,1.636065673828125,0.9213001853541324
14,1.1165384928385416,0.9010880118922183
15,0.8368131001790364,0.8548050930625514
16,1.0093814214070638,0.8395823428505346
17,0.9923700332641602,0.6842017424734015
18,0.8714905420939127,0.6779165267944336
19,0.8133847554524739,0.6048586995978105
20,0.6937071482340494,0.49396841149581106
21,0.5332683563232422,0.3760188755236174
22,0.3925922393798828,0.21127090956035413
23,0.2714995384216309,0.189998701999062
24,0.17905654907226562,0.11072170106988204
25,0.23216533660888672,0.14867398613377622
26,0.2108505407969157,0.26358074890939814
27,0.37596750259399414,0.6982091602526213
28,0.8237147013346354,0.7547859392668071
29,1.108111826578776,0.8434663069875616
30,1.0165623982747396,0.9728075328626131
31,1.1858431498209636,1.0633908321982937
32,1.6403402964274088,1.1309053521407277
33,1.4948097229003907,1.1593273564388877
34,1.042520268758138,1.0783485613371198
35,1.3832687377929687,0.40571453696803045
36,1.245034917195638,0.31779407200060394
37,0.42947537104288735,0.23017270941483348
38,0.3771843910217285,0.1221406334324887
39,0.23020246823628743,0.19103756703828512
40,0.19302002588907877,0.2786172816627904
41,0.16503683725992838,0.30222917857923004
42,0.18669231732686362,0.2368582424364592
43,0.2817982037862142,0.3380339020176938
44,0.24660035769144695,0.328101961236251
45,0.2312139352162679,0.2433239033347682
46,0.3283053080240885,0.2509370854026393
47,0.17285439173380535,0.22013430846364876
48,0.2523575941721598,0.18886866067585192
49,0.23819042841593424,0.23825555098684212
