,train_loss,eval_loss
0,0.9771258036295573,0.6159652910734478
1,0.9802264531453451,0.5689407649793123
2,0.9172642389933269,0.5419548436215049
3,0.8476579666137696,0.510667549936395
4,0.8514646530151367,0.49677758467824834
5,0.8043213526407877,0.4923225202058491
6,0.7674448013305664,0.49873904178017064
7,0.7300771713256836,0.48782047472502055
8,0.7475589752197266,0.5014109862478155
9,0.7467915852864583,0.537586764285439
10,0.777651023864746,0.4857625961303711
11,0.7812868118286133,0.5363438756842362
12,0.8184638977050781,0.48837235099390935
13,0.7644242604573568,0.5376224015888414
14,0.8040149688720704,0.5951657044260126
15,0.9364233016967773,0.5808425200612921
16,0.9151467005411784,0.5469082782143041
17,0.8299700419108073,0.5357434624119809
18,0.8214926401774089,0.5007480822111431
19,0.803080940246582,0.4843697798879523
20,0.7848156611124675,0.48685380032188014
21,0.7743486404418946,0.4776101865266499
22,0.7113961537679037,0.49345287523771586
23,0.7257467905680338,0.5317765788028115
24,0.7680206298828125,0.5017989309210527
25,0.8395084381103516,0.6084991756238436
26,0.7933482487996419,0.5623675898501748
27,0.7724793752034506,0.490284568385074
28,0.6724639892578125,0.5275749407316509
29,0.7911006927490234,0.5059001822220651
30,0.7631977081298829,0.5239074104710629
31,0.7652578989664713,0.4756902393541838
32,0.7332577387491862,0.4783618826615183
33,0.7186031977335612,0.47714860815750926
34,0.7234945297241211,0.5292372954519171
35,0.7276161829630534,0.4813580763967414
36,0.7500811258951823,0.45785241377981084
37,0.7376319885253906,0.4709430493806538
38,0.7891793568929036,0.5165804310848838
39,0.7780993143717448,0.5127110732229132
40,0.737420399983724,0.49023537886770147
41,0.7976936976114909,0.49000343523527445
42,0.7686678568522135,0.5021083229466489
43,0.7919342676798503,0.49606604325143916
44,0.728082021077474,0.48321718918649775
45,0.7426338831583659,0.5426718561272872
46,0.7816668192545573,0.5383226996973941
47,0.7238841374715169,0.4874573757773952
48,0.7357106526692708,0.4948295794035259
49,0.7633571624755859,0.5143089796367445
