,train_loss,eval_loss
0,3.8632219950358073,3.058595757735403
1,3.799585215250651,3.0507001374897205
2,3.7789573669433594,2.8612781323884664
3,3.568096669514974,2.7791565342953333
4,3.485240173339844,2.564497897499486
5,3.1726089477539063,2.3743629455566406
6,2.9399017333984374,2.3208824960809005
7,2.8213879903157553,2.442923897191098
8,3.0227277119954428,2.1694691306666325
9,2.6047259012858075,2.297104885703639
10,2.871040852864583,2.213412234657689
11,2.634038543701172,1.9877275165758634
12,2.4861826578776043,1.8224888851768093
13,2.2129498799641927,1.588144904688785
14,1.9437432607014975,1.2879484076248973
15,1.5309226989746094,1.0904335222746198
16,1.336498769124349,0.9870688789769223
17,1.2160294850667317,0.9538654528166118
18,1.0224913279215495,0.7090885764674136
19,0.945850690205892,0.6433867906269274
20,0.650510597229004,0.4656246586849815
21,0.5764408111572266,0.30267088036788137
22,0.3443650563557943,0.4349395852339895
23,0.28370418548583987,0.15820919839959396
24,0.27128480275472006,0.08309393807461388
25,0.23191501299540201,0.13743528566862406
26,0.11765118439992268,0.1259050494746158
27,0.19493608474731444,0.17271079515155993
28,0.20979698499043783,0.15492097955001027
29,0.17292016347249348,0.21165074800190173
30,0.19905754725138347,0.15122780046964945
31,0.1971697171529134,0.12803659941020765
32,0.24246899286905924,0.13308046993456388
33,0.20172572135925293,0.08815491199493408
34,0.19560960133870442,0.10043199438797801
35,0.223311980565389,0.13623153535943283
36,0.1890682856241862,0.12739775055333188
37,0.13887996673583985,0.07669096871426231
38,0.11546841462453207,0.11494336630168714
39,0.09306642214457193,0.15272439153570877
40,0.23902680079142252,0.17556313464516088
41,0.26032689412434895,0.19113987370541222
42,0.22156559626261393,0.22052047127171567
43,0.41185722351074217,0.27893570849769994
44,0.33515812555948893,0.29515974145186574
45,0.33844102223714195,0.21551252666272616
46,0.31555229822794595,0.13615343445225767
47,0.18392724990844728,0.13504102355555483
48,0.06976797580718994,0.16449330982409024
49,0.1331581195195516,0.10069675194589715
