,train_loss,eval_loss
0,0.9933513005574545,0.638169991342645
1,1.0229911168416341,0.5888636237696597
2,0.9586051940917969,0.5787795719347502
3,0.9352829615275066,0.5459460208290502
4,0.8773281733194987,0.5266942475971422
5,0.8099260330200195,0.4906098717137387
6,0.7828645706176758,0.4803613361559416
7,0.7659172058105469,0.5005449997751337
8,0.7616414388020833,0.4853885048314145
9,0.7262842178344726,0.529572888424522
10,0.7764396667480469,0.5484750145360043
11,0.7764952341715495,0.5576754118266859
12,0.7958401997884115,0.5768617328844572
13,0.7980608622233073,0.5927666111996299
14,0.7594274520874024,0.4920451515599301
15,0.7817419052124024,0.5097835440384714
16,0.723543357849121,0.4879855105751439
17,0.726538340250651,0.5076661862825093
18,0.7937503814697265,0.5064404638190019
19,0.7415950775146485,0.4793202249627364
20,0.8014850616455078,0.5366823798731754
21,0.7289007822672526,0.45854202069734273
22,0.7727974573771159,0.4819320377550627
23,0.7479873021443685,0.519238923725329
24,0.7401727676391602,0.4962181292082134
25,0.7627698898315429,0.5042653836702046
26,0.7072703043619791,0.5196912163182309
27,0.720193354288737,0.5396130210474918
28,0.735837745666504,0.4719336158350894
29,0.7143704732259114,0.5075980236655787
30,0.7633610407511393,0.5393889577765214
31,0.7238519668579102,0.5224254507767526
32,0.7093051274617513,0.46842720634058904
33,0.8190713882446289,0.48735734036094264
34,0.7626787185668945,0.4986471376921001
35,0.8186843236287434,0.49423187657406453
36,0.775684928894043,0.48236902136551707
37,0.7529368718465169,0.5373859907451429
38,0.7239421208699545,0.4798319967169511
39,0.7301015218098958,0.47519337503533615
40,0.7484270731608073,0.5215645840293482
41,0.7990955988566081,0.4662226124813682
42,0.7479423522949219,0.510661526730186
43,0.7278801600138346,0.47084190970972967
44,0.8247755686442058,0.475004748294228
45,0.7538195927937825,0.47274499190481084
46,0.7711709976196289,0.5016106053402549
47,0.7252899805704752,0.5640766244185599
48,0.7351125717163086,0.49089180795769943
49,0.7357962290445964,0.4860785132960269
